player_id,2008,2009,2010,2011,2012,2013,2014,2015,2016
39359,8640,8640,,,,,,,
26451,8640,8640,8640,8640,,,,,
26483,10228,10228,10228,10228,10228,10228,,,
26476,10228,9839,,10219,10219,10219,9761,9761,10218
26473,10228,10228,10228,10228,8464,8464,,,
110138,10228,8277,8277,10228,,,,,
40290,10228,10228,10228,10228,,,,,
42527,10228,10228,10179,10179,10179,9956,9956,9956,
36018,10228,10228,10228,,,,,,
42829,9761,9761,9761,9761,9761,9761,9761,9761,
26626,9761,9761,9761,9761,,,,,
5693,9761,9761,9761,8674,8674,8674,9761,,
26635,9761,9761,9761,,,,,,
39388,9761,9761,9761,9761,,,,,
26705,9761,9761,9761,,,,,,
36400,9761,9761,9864,9864,,,,,
42707,9761,9761,9761,9761,,,,,
30921,9761,9761,9761,9761,,9791,9791,,
25640,9761,9761,9761,9761,9761,9761,10228,,
5703,8640,8640,8640,10235,10235,,,,
34489,10235,10235,10228,,,,,,
40161,,10235,8674,,,,,,
41462,10235,10235,10235,10235,,,,,
159854,,10235,10235,10235,10235,8277,8277,8277,8277
37185,,10235,,,,,,6631,
36391,10235,10235,10235,10235,,,,,
30592,10235,10235,10235,,,,,,
45461,,8674,8674,8674,8674,8674,8674,8674,7788
30597,,8674,,,,,,,
42534,,8674,8674,8674,,,,9791,9791
26663,,9791,9791,,,,,,
26004,,8614,,,,,,,
26671,,9791,9908,9908,9908,9908,10229,,
26661,,9791,9791,9791,9791,,,,
26664,,9791,9791,9791,9791,9791,9791,,
26648,,10217,10217,,,,,,
26455,,9791,9791,9803,9803,9803,9803,9791,9791
26492,,9791,9791,9791,9791,,,,
40993,,9791,9791,9791,9791,9791,,,
11038,,9791,,,,,,,
101584,,8614,,,,,,,
75411,,8614,,,,,,,
26614,,8614,8614,,,,,,
26632,,8614,8614,,,,,,
25835,,8614,,,,9930,9930,9930,
112471,,8614,8614,10229,10229,8464,9761,8525,8525
26653,,8614,8526,8526,8526,,,,
17855,,8614,8614,9908,9908,9908,9908,9908,10217
106474,,8614,8614,8526,8526,10217,9761,,9803
110115,,8614,8614,,,8611,,,
27570,,10228,10228,,,,,,
11052,,10228,10228,10228,,,,,
40444,,10228,10228,10228,10229,10229,10229,10229,
26002,8593,8593,8593,8593,8593,8593,10235,10235,10235
45492,,10217,10217,,10217,,10217,10217,10217
45872,,10217,10217,10217,10217,9839,,,
42704,,10217,10217,8640,8640,9908,9908,10217,10217
45496,,10217,10217,10217,10217,10228,10228,9908,9908
47192,,10217,10217,10217,8525,,,,
38979,,10217,10217,8597,8597,,,,
26680,,10217,,,,,,,
42360,,10217,10217,,,,,,
26471,,10217,,,,,,,
97470,,10217,10217,10217,10217,10235,10235,10235,
26510,,8464,8464,8464,8464,8464,,,
26528,,8464,8464,,,,,,
31296,,8464,8464,10228,10228,10228,10228,9791,9791
26674,,8464,10228,9839,9761,,,,
30880,,8464,8464,,,,,,
26533,,8464,,,,,,,
41596,,8464,,,,,,,
39213,,8464,8464,8464,8593,8593,8593,8593,8593
42710,,8525,8525,,,,,,
26711,,8525,,,,,,,
163227,,8525,8525,8525,9803,9803,9803,9803,
41162,,8525,8464,8464,8464,8464,8464,8464,8464
110107,,8525,,10218,,,,,
33684,,8525,8525,,,,,,
161933,,8525,,,6413,,,,
41631,,8525,,9765,,,,,
25958,,8525,,,,,,,
42573,,10229,10229,,,,,,
26616,10229,10229,10229,10235,,9761,9761,9761,
30879,10229,10229,10229,10229,,,,,
26450,,10229,8593,8593,,,,9761,
26453,10229,10229,10229,9768,9768,9768,8640,8640,8640
38815,,8640,,,,,,,
72374,,8640,8640,8640,,,,,
26435,,8593,8593,8277,8593,,,,
26625,,9761,9761,9761,,,,,
110154,,9908,,10218,10218,,,,
27276,,9908,9908,9908,8611,8525,8525,,
26498,,9908,9908,7955,,,,,
40863,,9908,9908,9908,,,,,
26781,,9908,9908,9908,10192,,,,
37196,,9908,9908,,,,,,
25259,,9908,,,8277,9791,9791,9791,
25535,,9908,9761,9761,10217,,,,
36016,,9908,,,9908,9908,9908,,
37216,,8277,8277,8277,8277,8277,8277,,
37211,,8277,8277,,,,,,
45852,,8277,8277,8277,,,,,
26708,,8277,8525,8277,8277,8277,8277,8525,8525
26452,,8277,,9839,,,,,
31205,,8277,8277,8277,8277,8525,,,
33967,,8277,8277,8277,,8025,8025,,
41295,,8277,8277,9761,9761,10217,,,
26478,,8277,8277,,,,,,
26576,,10235,10235,10235,9908,,,,
30596,10235,10235,10235,,,,,,
30654,10235,10235,10235,,,,,,
27327,10235,10235,10235,,,,,,
26593,,9803,9803,9803,,,,,
38360,,9803,9803,9803,9803,9803,,,
26692,,9803,9803,9803,9761,9761,9761,,
26723,,9761,9761,9761,,,,,
110159,,9761,9761,9761,10229,10229,10229,,
46067,,9761,9761,9761,9761,9761,9761,,
27338,,9761,9761,,,,,,
33436,,9761,10265,,10219,10219,,,
26574,,8614,,,,,,,
26560,,8614,8614,,,,,,
26630,,8614,,,6413,6413,,,
45502,,8614,8614,,,,,9803,
26532,,8611,8611,8611,8611,8611,,,
35718,,8611,8611,,,,,,
26611,,8611,8611,8611,8593,8277,,,
30884,,8640,,,,,,,
36789,,8640,8640,,,,,,
40451,,10229,10229,,,,,,
26003,,10228,,,,,,,
26678,,8525,,,,,,,
26519,,8525,8525,8394,,,,,
45830,,8525,8525,9908,9908,9803,,,
11061,,10217,10217,,,8028,8028,8028,
45889,,10217,10217,,,,,,
45833,,9908,9908,9839,9839,9839,,,
18533,,9908,9908,,,,,,
25977,,9803,9803,9803,,,,,
45460,,8674,,,,,,,
26460,,8674,,,,,,,
26484,,10217,8526,8526,8640,8640,,,
40499,,10228,,,,,,,
34492,,10235,8611,8611,8611,,,,
33335,10229,10229,10229,,,,,,
109653,,8464,8464,8464,8464,10235,10235,,
45470,,8464,,,,,,,
23951,8593,8593,8593,,,,,,
45503,,8614,8614,,,,,,
26503,,9908,9908,9908,9908,,,,
26505,,9908,,,,,,,
37187,,9791,,,,,,,
26655,,9791,,,,,,,
110116,,9791,9791,9791,9791,8611,8611,9791,
26536,,8611,8611,8611,8611,8611,,,
110137,,10228,,,,,,,
27513,,9761,9761,,,,,,
26609,,8611,8526,8526,,,,,
30916,10235,10235,10235,10235,,,,,
45481,10229,10229,,8464,8464,8464,8674,8674,8525
150119,,9791,9791,9791,9791,9791,8277,8277,10235
73359,,9791,8525,8525,,,,,
150209,,10217,10217,,,,,,
45482,,8464,8614,9761,9791,9791,9791,9791,
128802,,8614,8614,,,,7788,,
26638,,8614,8614,,,,,,
110139,,10228,10228,10218,8464,,,,
26595,,9803,9803,,,,,,
45879,,9803,9803,8611,8611,8611,9908,9908,9908
26445,10235,10235,8277,,,,,,
109637,,9908,9908,9908,,,,,
17761,,9908,9908,9908,9908,9908,9908,,
150243,,8611,8611,,8611,,,,
154235,,8611,8611,,,,,,
36013,,9839,9839,9839,9839,,8464,,
26016,,9839,9839,9839,9839,,,,
45882,,9839,9839,,,,,,
45875,,9839,9839,9839,9839,9839,,,
26596,,9839,9839,9839,,,,,
45816,,9839,9839,10219,10219,,10218,10218,10218
45860,,9839,9839,10235,10235,10235,10235,10217,10217
27275,,9839,9839,,,,,,
45960,,9839,9839,9839,,,,,
28971,,8464,8464,,,,,,
37789,,9761,9761,9761,8611,8611,8611,8611,8611
38103,,9761,10251,10218,10218,,,,
25255,,10228,10228,,,8021,8021,8021,8021
70812,10229,10229,10229,8558,8558,8558,8558,8558,8640
27995,,10229,10229,10229,10229,,,,
110168,,8277,8277,,,,10218,10218,
33331,,8277,8277,9761,,,,,
26470,,9791,9791,9791,9791,,,,
45853,,10217,10217,,,,,,
178506,,10217,10217,10217,10217,10217,8525,,
121642,,9908,9908,9908,9908,9908,9908,9908,9908
73447,,9908,8464,8464,8464,8464,,,
30667,,9803,9803,9803,,,,,
37104,,9803,9803,9803,9803,9803,9803,2182,9860
26586,,9839,9839,9839,,6413,6413,6413,6413
45890,,9839,9839,,,,,,
26670,,8674,8674,8674,,9791,,,
35116,8674,8674,8674,8674,8674,8674,,,
33578,,8674,8674,,,,,,
22822,,8614,8614,,,,,,
164246,,8614,8614,10229,10229,10229,10229,8593,8593
164695,,8614,8614,10214,,,,9938,
184621,,10219,10219,,,,,,
37180,,10219,10219,,,,,,
42576,,10219,10219,,,,,,
26709,,10219,10219,10219,10219,10219,10219,,
45483,,10219,10219,,8525,8525,8464,,
26901,,10219,10219,,,,,,
30295,,10219,10219,,,,,,
26605,,10219,10219,,6413,6413,6413,,
102725,,10219,10219,9761,,,,,
78409,,10219,10219,8593,8593,9925,9925,,
101588,,8640,8640,,8277,8277,,,
118843,,8277,8277,9803,6413,6413,9803,8525,
164574,,10217,,,,,,,
45497,,10217,,,,,,,
42712,,10217,10217,10217,,,,,
26686,,10217,10217,10217,10217,10235,10235,6433,
184618,,8525,8525,2182,,,,,
26637,,8525,8525,,,,,,
170441,,8525,8525,8525,,7788,7788,7788,
109649,,8525,8525,8525,8277,8277,8277,8277,10235
46291,,8525,8525,,,,,,
45888,,9839,9839,9839,9839,,,,
26602,,9839,9839,,,,,,
26683,,9803,8526,,8526,,,,
26652,,10219,10218,10218,,,,,
35680,,8593,8593,10179,7730,7730,,,
150210,,10235,10235,,,,,,
110156,,9908,9908,,,,,,
165597,,8614,,,,,,,
26558,,8614,10190,10190,,,,,
110146,,10219,10219,,,,,,
26621,,9761,9761,,,,,,
188089,,10235,10235,,10218,9791,9791,9791,6413
45836,,8525,8525,,9839,9839,,,
45950,,8464,8464,,,,,,
163161,,8464,,10219,10219,9761,6631,6631,
23144,9869,10219,10219,,,,,,
98375,,9839,9839,,,9764,9764,9764,
158278,,8611,8611,9839,,9791,,9791,
26535,8593,8593,8593,8696,8696,,,,
39609,,10228,10228,,,,,,
26542,,,8464,,,,,,
26010,,,8464,8560,9761,9761,9761,9761,
45488,,8525,8525,9761,9761,9761,,,
102719,,,8525,8464,,6413,6413,6413,6413
42596,,10229,9761,9761,9761,9803,9803,,
188557,,,10217,10217,10217,10217,9908,10235,10235
26585,,10219,,,,,,,
104002,,10219,10219,,,,10218,10218,
112122,,8674,,,,,,,
179176,,10228,,,,,,,
150206,,10217,10217,,,,,,
31627,,10229,10229,10229,,,,,
5686,,10228,10228,10228,,,,,
42705,,,9761,,,,,,
21657,,,10219,,,,,,
109648,,8593,8525,9803,9803,9803,9803,,
189955,,,10217,,,,,,
39081,,,10228,10228,,,,,
42592,,,9908,9908,8464,8464,,,
26441,,,10228,10228,,,,,
157901,,,8640,9803,9803,,,,
104010,,8525,8525,,,,,,
193424,,,9839,9839,9839,,,,
26634,,8674,8674,9761,,,,,
71780,,,8674,8674,8674,8674,,,
112107,,,10235,10235,10235,10235,10235,10228,10228
119005,,8611,8611,,,,,,
159465,,,10229,10229,10229,10229,10229,10229,
109288,,,9839,9839,10229,8464,9908,,9908
143939,,,9839,,,,,,
37206,,10217,10217,10217,10217,10217,10217,10218,
149856,,,10219,10219,,,,,
163254,,,8614,,,,,,
158582,,,10228,,,,,,
27367,,8525,8525,,,,,,
150242,,,8277,8277,,6433,8277,8277,8277
182228,,,8525,8525,6413,6413,6413,,
193177,,,8640,8640,8640,9768,8277,8277,
40524,,10219,,,,,,,
30896,,10228,,,,,,,
178541,,9791,,9791,8525,8525,,,
40487,,,8611,8611,8611,,,,
95212,,10243,9930,8525,,,,,
42824,,,8525,8525,9761,,,,
209429,,,8525,,,,,,
163824,,,9839,6403,6403,9773,9773,,10264
33682,,,10218,10218,,,,,
150211,,,10218,10218,10218,,,,
110113,,,10218,10218,9908,8464,10218,10218,10218
185554,,,10218,10218,10235,10235,10235,10235,10235
110110,,,10218,10218,8464,8464,8464,,
26509,,,10218,10218,10218,,,,
156770,,,10218,10218,10218,,,,
26449,,,10218,10218,10218,,,,
102290,,,10218,10218,10235,6413,6413,9761,
45815,,,10218,,,,,6631,
195783,,,10217,10217,10217,10217,,,
209377,,,10217,10217,,,,,
129915,,,10229,10229,10229,10229,10229,,
37208,,,9803,,,,6631,,
147600,,,8674,8674,8674,8674,8674,8674,
26547,,,9791,9791,9791,9791,9791,8640,
186136,,,9791,9791,9791,10235,8525,8525,
186847,,,10235,10235,10235,6413,6413,8611,8611
180332,,,9908,9908,9839,,,,
3441,,,10217,10217,10217,9839,,,
5662,,,10217,10217,8593,8611,,,
107994,,,8525,8525,,,,,
163608,,,8525,,8525,8525,,,
45435,,,8525,,,,,,
26628,,,8525,8525,,,,,
5687,,,8525,,,,,,
72420,,,9761,9761,10217,,,,
178753,,,9761,9761,9761,10229,10229,8593,8593
23148,,,8611,8611,9773,,,9931,9931
26785,,,8640,8640,8640,8640,,,
30593,,,8640,8640,8640,8640,,,
27329,,,10228,10228,,,,,
179184,,,10218,10218,9839,,,,
26526,,,8526,,8526,,,,
109647,,9908,8526,8526,8526,10217,10217,10217,10217
109639,,,8526,8526,9761,9761,10228,10228,9803
26608,,,8526,8526,8526,,,,
154979,,,8526,8526,,,,,
26677,,,8526,8526,,10219,10219,,
45917,,,8526,8526,8526,,,,
231652,,,8611,8611,9761,9761,,,
212511,,,10235,10235,10235,10235,9773,9773,9773
201745,,,10235,,9839,9839,10217,6631,
157630,,,8277,8277,8277,8277,8277,8277,8277
178765,,,8277,8277,8277,8277,8277,8277,8640
209380,,,10218,10218,,9839,10212,10212,
209387,,,10218,10218,,,,,
72401,,,9791,,,,,,
37195,,,10217,10217,,10217,9908,9908,9908
232103,,,9839,9839,,,,,
178764,,,8277,,,,,,
164209,,,8277,,8525,8525,,,
26665,,9791,9791,9791,,,,,
209413,,,9791,9791,9791,9791,6413,6413,10229
150199,,,8526,9803,9803,,,,
212512,,,8464,8464,8593,8593,8593,8593,8593
209418,,,8464,8464,8464,8464,,8526,8526
184522,,,8464,8464,8464,10219,10219,9761,
211020,,,10235,10235,8611,10217,10217,8611,8611
240337,,,8593,8593,8593,,,,
110142,,,8674,8674,9791,9791,9791,9791,
40341,8674,,8674,8674,8674,,,,
202447,,,8525,8525,8525,8525,,,
186440,,,8526,8526,8526,,,,
66723,,,8526,8526,,,,,
110135,,,8526,8526,,6433,6433,6433,7788
238879,,,8526,,,,,,
41171,,,8277,8277,8277,8277,,,
209014,,,,10235,,,,,
69821,,,10228,10228,,,,,
118508,,,10235,,,,,,
20790,,,,8277,8277,8277,,,
37492,,,,8277,,,,,
20720,,,,9839,9839,9839,,,
213722,,,,8525,10218,,,,
240561,,,,8525,,,,,
43217,,,,8525,,,,,
209422,,,,9803,9803,9803,,,
158861,,,9908,9908,9908,9908,9908,,
213167,,,,9791,9791,9791,9791,9791,9791
39735,,,9905,8277,,,,,
209381,,,,10218,,,,,
180236,,,,10218,,,7841,7841,9768
214984,,,,10229,10229,10229,10229,10229,
12418,,,,8525,,,,,
209389,,,,10218,,,,,
212500,,,10217,10217,10217,10217,,,
158581,,,10228,10228,8640,8640,8640,8640,8640
101589,,,,8640,8674,8674,8674,,
27031,,,,10218,,,,,
5044,,,,8593,,9908,9908,,
240790,,,,8526,8526,,,8464,8464
209362,,,8593,8593,8593,,,,8370
178788,,,,8526,8526,,,,
140445,,,9908,9908,9908,9908,9908,9908,
240556,,,,8640,9803,9803,8640,8674,8674
191994,,,,8593,,8593,8593,8593,
103684,,,,9908,9908,9908,,,
179182,,,,10218,,,,,
179179,,,9791,,,6433,10217,7788,7788
105919,,,8277,,,,9908,9908,9908
38599,,,10218,,,,,,
147594,,,9839,9839,9839,9791,9791,8674,8674
179047,,8525,8525,,,,,,
58491,,,,9908,9908,,,,
142186,,,,9908,9908,9908,9908,,
243516,,,,9908,9908,,,,
209419,,,,8464,8464,8464,,,
99306,,,,8464,8464,8464,,,
277608,,,,8674,8674,8674,8674,8674,8674
453973,,,,8277,8277,8277,8277,,
209786,,,,8611,10229,10229,10229,10229,
62358,,,,9761,9761,8674,8674,8674,10235
262753,,,,9761,9761,9761,6433,6433,8649
178749,,,,9761,9761,,,,
150236,,,,10219,10219,10219,8640,8640,8640
37171,,,,10219,10219,10219,,,
37188,,,,10219,10219,9803,9803,9803,9803
45824,,,,10219,10219,10219,9803,,
101042,,,,10219,10219,10217,10217,10217,10217
17848,,,,10219,10219,10219,10219,8525,8525
243422,,,,10219,9791,9791,8464,,
178762,,,,9791,9791,9791,8593,10228,
26044,8371,8371,8371,8464,8464,,,9956,
243440,,,,8464,,,,,
13345,,,,9803,9803,10238,10238,7842,7842
38612,,,,9803,9803,9803,,,
5047,,,,9839,,,,,
212153,,,,9839,9839,9839,10217,,
243421,,,,8593,8593,8593,6413,6413,
117541,,,,10217,10217,8674,8674,8674,
142994,,,,10217,10217,,,,
68422,,,,9908,9908,,,,
243424,,,,9908,9908,10219,,,
243509,,,,9908,9908,9803,9803,9908,8525
209372,,,,10229,10229,10229,8640,8640,8640
46079,,,,10229,10229,10229,10229,8674,8674
26491,,,,10218,10218,6413,6413,6413,
279105,,,,10218,10218,,,,
142990,,,,10218,10218,,,,
209373,,,,10218,10218,10217,10217,10217,
279107,,,,10218,10218,10217,10217,10217,10217
279110,,,,10218,,,,,
206698,,,,8674,8674,8674,,,
240788,,,,8526,8526,,,8526,8526
179239,,,,8526,8526,8674,8674,8674,8674
189052,,,,8526,8526,,,,
150203,,,,8526,8526,,,,
35022,,,,8464,8464,8464,8464,9908,
200238,,,8464,8464,,,,,
240205,,,,8640,8640,8640,8640,8640,8640
5063,,,,10219,10219,10219,10219,6433,
196221,,,,9908,9908,9908,9908,,
213845,,,,9908,9908,9908,9908,,
130298,,,,10235,10235,,9925,9925,9910
150435,,,,9839,,,,,
257828,,,,8593,,8593,8593,8525,9908
107987,,,,8593,8593,,,,
15905,,,,8277,8277,,,,
207243,,,,8277,8277,8277,8277,8277,8277
278473,,,,8277,,8277,8277,8277,8277
209361,,,8593,9761,9761,9803,9803,,
277597,,,,9761,10219,10219,8640,,8640
279109,,,,10218,10218,8649,,,
243430,,,,10218,10218,10235,10235,10228,10228
298448,,,,8593,,8593,8593,8593,8593
212520,,,,8674,8674,8674,8674,8674,8674
150213,,,,10219,10219,8674,10217,10217,
279104,,,,10218,10218,,10218,10218,10218
110132,,,9839,9839,,,,,
264860,,,,9908,9908,8593,8593,8593,8593
198406,,,,9908,9908,9908,,,
118346,,,,10217,10217,,,,
259375,,,,10217,10217,10217,10217,10217,9803
39801,,,,,8464,,,,
303998,,,,,10235,,,,
287333,,,,,10235,10235,,10235,10235
243507,,,,,9908,,,,
71764,,,,9908,9908,10192,10192,10192,10192
299514,,,,8593,8593,8593,8593,8593,8593
36085,,,,,9839,8464,8464,,8464
26508,,,,8526,8526,,,,
279861,,,,10228,10228,6433,10228,10228,
26642,,,,10218,10218,,,,
243496,,,,,9839,9839,,,
12386,,,,,9803,9803,9803,,
45821,,,,,10218,,,,
188558,,,,,8674,,,,
292773,,,,8593,8593,8611,8611,8611,8525
37806,,,,,8526,,,,
20645,,,,,8277,8277,8277,10217,10217
278848,,,,10217,10217,,,,10218
193322,,,,,8674,10212,10214,10214,10238
243439,,,,,9791,9791,9791,9791,9791
230133,,,,8464,8464,8464,8464,8464,8464
31785,,,,,8674,,,,
303929,,,,,10218,10235,6631,6631,
277849,,,,,10217,10217,,,
243456,,,,,10219,,,,
304000,,,,,10235,10235,10235,10235,10235
206743,,,,,8674,,,,
306721,,,,,8674,,,,
248123,,,,8526,8526,,,8526,
38999,8559,,,,10217,1957,,,
243492,,,,,9791,9791,10217,10218,
231674,,,,,9908,,6433,6433,
290018,,,,,8674,8674,,,
73462,,,,,10228,10228,10228,10228,10003
214397,,,,,10228,10228,10228,10228,10228
178767,,,,,10219,10219,10218,10218,10218
98401,,,,10217,10217,,,,
177152,,,,8277,,,,,
243501,,,,9908,,9908,9908,9908,
183484,,,,8277,,,,10238,
278842,,,,8526,,,,,
209785,,,,8611,,8611,8611,8611,8611
181377,,,,,6413,6413,,,
46056,,,,,6413,6413,6413,6413,6413
158841,,,8674,8674,6413,6413,6413,8611,7788
40662,,,,,6413,6413,8277,8277,8525
37215,,,,,6413,6413,6413,6413,6413
150248,,,,,6413,,6413,7788,7788
110214,,,,,6413,6413,10228,10228,10228
244398,,,,,8674,8674,8674,,
72633,,,10265,,8674,8674,8674,,
21645,,,,,8525,8525,8525,,
110150,,,,,8525,8525,,,
33488,,,,,8525,8525,,,
45837,,,,,8525,8525,8525,8525,8525
45778,,,,,8525,10219,10219,,
280038,,,,,8525,8525,,,
206809,,,,,9803,9803,9803,10218,10218
240235,,,,,9803,10212,10212,9773,9773
172346,,,,,9803,9803,10229,10229,8525
384142,,,,,9803,,,,
279116,,,,,9761,9761,9761,9761,
352394,,,,,9761,9761,9761,,
163165,,,,,9761,9761,9761,9908,
120560,,,,,8593,8593,,,
179115,,,,,8640,7788,7788,8464,8464
289441,,,,,8640,8640,8640,8640,8640
66633,,,8226,8371,8371,10228,10228,,
157101,,,,,10229,10229,10229,10229,10229
110184,,,,,10217,10217,10217,10217,10217
212370,,,,,10217,10217,10217,10217,10217
118848,,,,,9908,9908,9908,9908,9908
106373,,,,,9839,9839,,8525,8525
38618,,,,,9839,9839,,,
42536,,,,,9839,9839,,,
161937,,,,10251,10251,8464,8464,,
31568,,,,,8464,8464,8464,,
5710,,,,,6413,6413,6413,8593,
186837,,,,,6413,6413,6413,8674,8674
193803,,,,,6413,6413,8611,8611,
156546,,,,,10235,,8525,8525,8525
402975,,,,,10235,10235,10235,9931,9931
243466,,,,,10219,10219,10219,,
142992,,,,,8525,7788,,,
26656,,,,10217,8525,8525,9803,,
118433,,,,,9791,,,,
73116,,,,,9803,,,2182,2182
352366,,,,,8593,10228,10228,8593,8593
266526,,,,,8593,8593,8593,8593,8593
304353,,,,,9761,9761,9761,9761,
179175,,,,,8525,8525,,,
10880,,,,,8525,8525,8525,8525,8525
253120,,,,,8525,8525,,,
212170,,,,,8611,8611,,9803,9803
45835,,,,,8674,7788,7788,,
143512,,,,,8593,8593,8674,8674,8674
111199,,,,,10228,10228,,,
278838,,,,,10229,10229,6413,6413,6413
244458,,,,,6413,6413,6413,6413,
291127,,,,,8674,8674,,,
26721,,,,,8525,8525,,,
243429,,,,,10229,8674,6433,6433,
116642,,,,,9839,9839,,,
71908,,,,,8640,8640,8640,,
321020,,,,,8277,8277,8277,8277,
303994,,,,,,10219,6631,6631,
70789,,,,,8611,8611,8611,8611,
110185,,,,,8525,,,,
29318,,,10265,,9791,9791,9791,,
304455,,,,,8593,8593,8593,8593,8593
110112,,,,,,10219,10219,,
188533,,,,,8611,8611,8611,8611,8611
150590,,,,,9908,9908,9908,9908,
159342,,,,,,6413,6413,,
248151,,,,,,8611,9791,9791,9791
303568,,,,,8525,8525,,,
312791,,,,,,8674,8674,10218,
278844,,,,,,10217,,,
306655,,,,,9791,9791,,,
410653,,,,,,8611,8611,8611,8611
287334,,,,,10228,6413,,,
352395,,,,,8464,8464,,,
278849,,,,,,10217,,,
299572,,,,,10235,10235,10235,10235,10235
112477,,,,,,6413,6413,6413,8277
352392,,,,,,8674,9803,9908,9908
438320,,,,,,8525,,,
430615,,,,,,9908,,,
432470,,,,,,8611,,,
186880,,,,,10229,10229,10229,10229,10229
422128,,,,,,9791,,9791,9791
212366,,,,,,10219,10219,,
209225,,,,,8593,8593,8593,8593,8593
33330,,,,,6413,,,,
45891,8596,,,,6413,,,,
237534,,,,,,9803,9803,9803,9803
207642,,,,,9768,8640,8640,8640,8640
432463,,,,,,8640,,10267,
45182,,,,,,10219,10219,,
469285,,,,,,10219,10219,,
30601,,,,,,10219,10219,,
179206,,,,,,10219,10219,,
179218,,,,,,9791,10229,7788,7788
31191,,,,,,9791,,,
422273,,,,,,6433,6433,6433,
193178,,,,,,6433,6433,6433,
21765,,,,,,6433,6433,10229,
215005,,,,,,6433,6433,8674,8674
352023,,,,,,6433,6433,6433,
179242,,,,,,6433,6433,6433,
17259,,,,,,6433,6433,6433,
389845,,,,,,8640,8640,8640,8640
467495,,,,,,8640,8640,8640,8640
252969,,,,,,8593,8593,8593,8525
189958,,,,,,7788,7788,7788,7788
147601,,,,,,7788,7788,9791,9791
110145,,,,,,7788,7788,8674,7788
215369,,,,,,7788,7788,10228,10228
99323,,,,,,7788,7788,7788,7788
45831,,,,,,7788,7788,7788,
351897,,,,,,7788,,,
242887,,,,7841,7841,9773,8277,,9864
150021,,,,,,8464,8464,,
305827,,,,,,8464,8464,,
95257,,,,,,8464,10199,10199,10199
185342,,,,,,8464,8464,,
22969,8596,9800,9800,9927,9927,8464,8464,,
417818,,,,,,10217,10217,10217,10217
244278,,,,,,10217,10217,,
110161,,,,,,10217,10217,10235,10235
363369,,,,,,10228,10228,10228,10228
185389,,,,,,10228,8344,,
303926,,,,,,10228,10228,10228,10228
466843,,,,,,8611,8611,8611,10217
193174,,,,,,8611,8611,,
266546,,,,,,10219,10219,7841,
357223,,,,,,10219,10219,,
352404,,,,,,9908,9908,9908,9908
395422,,,,,,9908,9908,,
150589,,,,,,6433,6433,6433,
427850,,,,,,9791,9791,,
466880,,,,,,8674,8674,,
279728,,,,,,6413,6413,,
496356,,,,,,6413,6413,6413,
248150,,,,,,9791,,,
360559,,,,,10228,10228,10228,8611,8611
422127,,,,,,7788,,,
412708,,,,,,8674,8674,8525,8525
444187,,,,,,8611,8611,8611,
232096,,,,,,8464,8464,,
466890,,,,,,8464,8464,10229,10229
503629,,,,,,10228,10228,10235,10235
212166,,,,,,6433,,,
414232,,,,,,10229,10229,10229,10229
110128,,,,,,7788,7788,,
424879,,,,,,10235,10235,10235,10235
213682,,,,,,9791,9791,9791,9791
150745,,,,,,6433,6433,6433,
210956,,,,,,8611,8611,8611,9773
282011,,,,,,8464,,,
351898,,,,,,9908,9908,9908,8526
312561,,,,,,9908,9908,,
295087,,,,,,9803,9803,9803,9803
485047,,,,,,,8674,8674,8674
189957,,,,,,7788,7788,7788,
169294,,,,,,7788,,,
46203,,,,,,7788,7788,7788,7788
213801,,,,,8464,8464,,,
466889,,,,,,8464,,,
298449,,,,,,8593,6433,8525,
275457,,,,,,8464,8464,,8033
176691,,,,,,,9761,9761,
210029,,,,,,,9803,,
243548,,,,,,,6433,,
25551,10281,10281,,,,,7788,7788,7788
240346,,,,,,,10235,10235,
207021,,,,,,,6413,6413,
181866,,,,,,,6413,,
46085,,,,,8526,,9803,9803,
496563,,,,,,,8593,8593,8593
520349,,,,,,,9908,,
199297,,,,,,,9908,,
293718,,,,,,10228,9761,9761,
261599,,,,,,,9761,9761,
187344,,,,,,,10228,,
185433,,,,,,,8611,8611,
514806,,,,,,,10228,10228,8593
45996,,,,,,,7788,,
467478,,,,,,,8464,,
466854,,,,,,,10228,10228,10228
161014,,,,,,7788,7788,7788,7788
150217,,9791,,,,,9791,9791,
171046,,,,,,9908,7788,,
352408,,,,,,10219,,,
165525,,,,,,,6631,6631,
179236,,,,9800,,,6631,6631,
466884,,,,,,8674,6631,6631,
180784,,,,,,,6631,7788,7788
422121,,,,,,,6631,10229,10229
518346,,,,,,,6631,9791,9791
357230,,,,,,,6631,10217,
467056,,,,,,,6631,6631,
187333,,,,,,,8611,8611,
167059,,,,,,,10218,10218,
278284,,,,,,,10218,10218,10218
113270,,,,,,,10218,10218,10218
467467,,,,,,,10218,,
26499,,,,,,,10218,10218,10218
422413,,,,,,,10218,10218,
160906,,,,,,,10218,10218,10218
277609,,,,,,,10218,10218,10218
35628,,,,,,,10235,10235,
267369,,,,,,,8277,8277,
561838,,,,,,,9761,,
482841,,,,,,,9761,,
101586,,,,,,,8525,8525,8525
209371,,,,,,,8525,8525,9824
305831,,,,,,,8525,8525,8525
422117,,,,,,,6433,6433,
293360,,,,,,,6433,10229,
439148,,,,,,,10228,10228,10228
393720,,,,,,,9791,9791,
351999,,,,,,,9791,9791,9791
